,ResponseId,Q2,Q1_1,classification,category,sub_category,Unnamed: 6,Unnamed: 7,Unnamed: 8,gender,age_group,rgn_nm
595,R_4oe62961ADDt36k,배달시 배달비용을 아낄 수 있어 좋아요.그러나 우수 고객에게 좀 더 좋은 할인 혜택이 없어 8점을 줬네요.,8,혜택(할인 및 쿠폰) > 우수고객 혜택 부족,혜택(할인 및 쿠폰),우수고객 혜택 부족,,,,FEMALE,50대 이상,지방
596,R_4KN6BWWm19wgVLV,"저녁시간 때 주로 이용하는데 라이더 배차가 잘 안 되서 2~3시간 기다린 적 꽤 많고, 딜레이가 자주발생됨.",5,도착 예정 시간에 배달 > 라이더 배차/픽업 지연,도착 예정 시간에 배달,라이더 배차/픽업 지연,,,,FEMALE,40대,광역시
597,R_4KN6BWWm19wgVLV,"저녁시간 때 주로 이용하는데 라이더 배차가 잘 안 되서 2~3시간 기다린 적 꽤 많고, 딜레이가 자주발생됨.",5,배달속도 > 배달 속도 느림,배달속도,배달 속도 느림,,,,FEMALE,40대,광역시
598,R_96kJu5pMiZlW6bm,"다양한 음식과 빠른배달,골라서 쓸수있는 쿠폰까지
있어서 좋아요",8,가게/메뉴 다양성 > 다양한 메뉴,가게/메뉴 다양성,다양한 메뉴,,,,FEMALE,50대 이상,수도권
599,R_96kJu5pMiZlW6bm,"다양한 음식과 빠른배달,골라서 쓸수있는 쿠폰까지
있어서 좋아요",8,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,50대 이상,수도권
600,R_96kJu5pMiZlW6bm,"다양한 음식과 빠른배달,골라서 쓸수있는 쿠폰까지
있어서 좋아요",8,혜택(할인 및 쿠폰) > 다양한 혜택,혜택(할인 및 쿠폰),다양한 혜택,,,,FEMALE,50대 이상,수도권
601,R_4TAUIbLmBQDjTr8,배달 빠르고 친절하고 문의사항 잘해주고 브랜드도 많고 좋아요 ,10,기타 > 고객 서비스 응대,기타,고객 서비스 응대,,,,MALE,20대,지방
602,R_4rDVaJHZGpgsBNv,다양한 음식들을 직접 가지 않고도 집에서 편한게 주문하고 맛볼 수 있어서,9,기타 > 배달 서비스 특성,기타,배달 서비스 특성,,,,MALE,40대,수도권
603,R_4GJsVYKYBp8YIPH,선택의폭이 타앱에비해 월등히 많음,10,기타 > 다른 앱 보다 선호,기타,다른 앱 보다 선호,,,,FEMALE,40대,수도권
604,R_9G2Jxsu0KU5BMvA,대체 배달업체가 없음,10,기타 > 대중성/인지도,기타,대중성/인지도,,,,MALE,40대,지방
605,R_9KW3WSKy1dUaXjb,어플은좋은데 혼자 먹기엔 최소주문이 넘비 싸,5,없음 > 없음,없음,없음,,,,MALE,40대,지방
606,R_9KW3WSKy1dUaXjb,어플은좋은데 혼자 먹기엔 최소주문이 넘비 싸,5,최소주문금액 > 최소주문금액 높음,최소주문금액,최소주문금액 높음,,,,MALE,40대,지방
607,R_4imaBUClWI1TCfC,고객센터가 불편함,6,기타 > 고객 서비스 응대,기타,고객 서비스 응대,,,,MALE,30대,수도권
608,R_9QcEkbsKbNDTuDL,배달도 예상시간보다 빨랐고 요청사항도 잘들어주고 배송비무료로 주문해서인지 할인받은거 같아서 만족했습니다.,9,기타 > 요청사항 반영,기타,요청사항 반영,,,,FEMALE,40대,지방
609,R_9QcEkbsKbNDTuDL,배달도 예상시간보다 빨랐고 요청사항도 잘들어주고 배송비무료로 주문해서인지 할인받은거 같아서 만족했습니다.,9,기타 > 만족,기타,만족,,,,FEMALE,40대,지방
610,R_9CV98mn7LX83shv,이용의 편리성,7,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,30대,수도권
611,R_4TNkDuLAGec6OHf,요금이 너무비싸서..,5,메뉴 가격 > 높은 가격,메뉴 가격,높은 가격,,,,FEMALE,50대 이상,수도권
612,R_4wuCkysI7c2PBhn,다양한 할인,7,혜택(할인 및 쿠폰) > 다양한 혜택,혜택(할인 및 쿠폰),다양한 혜택,,,,FEMALE,40대,광역시
613,R_9I75CoKImxellcG, 내 맘 ㅋㅋㅋㅋㅋ,3,기타 > 개인적 선호,기타,개인적 선호,,,,MALE,30대,수도권
614,R_4gqGyVxqDfqqC9r,여러가지부분에서 배달서비스가 도움이많이되어서,10,기타 > 배달 서비스,기타,배달 서비스,,,,MALE,40대,광역시
615,R_4oS7E1dvVA28Onn,좋던데요.,10,기타 > 만족,기타,만족,,,,FEMALE,30대,수도권
616,R_4jZj1ZNzKEkuux6,다른 거는 괜찮은데 가격이 조금...,5,메뉴 가격 > 높은 가격,메뉴 가격,높은 가격,,,,FEMALE,10대,수도권
617,R_4axhoaDJnTtRw4D,무난합니다,6,없음 > 없음,없음,없음,,,,MALE,20대,수도권
618,R_44GXn7zMm3dswOg,간단하게 주문하고 매장에서 먹는 퀄리티로 먹을수 있어서입니다~ 메뉴도 다양하고요,9,가게를 믿고 주문 > 음식 품질,가게를 믿고 주문,음식 품질,,,,FEMALE,50대 이상,수도권
619,R_4cxstWgz53ZjjQl,대부분 서비스는 괜찮은데 배달에 문제가 생겨 고객센터에 전화를 하면 전화연결이 너무 오래걸리고 문제 해결도 너무 늦음,5,기타 > 고객 서비스 연결,기타,고객 서비스 연결,,,,FEMALE,20대,수도권
620,R_4cxstWgz53ZjjQl,대부분 서비스는 괜찮은데 배달에 문제가 생겨 고객센터에 전화를 하면 전화연결이 너무 오래걸리고 문제 해결도 너무 늦음,5,기타 > 고객 서비스 응대,기타,고객 서비스 응대,,,,FEMALE,20대,수도권
621,R_9QyeJ2xjZormLKA,만족스러운데 일부 가게는 해당 프렌차이즈 어플을 쓰는 게 낫다,7,기타 > 차별성 부족/평범함,기타,차별성 부족/평범함,,,,MALE,30대,수도권
622,R_9QyeJ2xjZormLKA,만족스러운데 일부 가게는 해당 프렌차이즈 어플을 쓰는 게 낫다,7,가게/메뉴 다양성 > 원하는 가게 있음,가게/메뉴 다양성,원하는 가게 있음,,,,MALE,30대,수도권
623,R_4TAcwUfkqTtA66h,다른업체와 비교하여 특화된건 없음. 비슷비슷,6,기타 > 차별성 부족/평범함,기타,차별성 부족/평범함,,,,FEMALE,30대,수도권
624,R_4IfpfvWfJq4yfHX,베송상황 질 보리고 이벤트 자주 함👍,8,포장/배달 상태 > 배달 안정성,포장/배달 상태,배달 안정성,,,,MALE,50대 이상,지방
625,R_4IfpfvWfJq4yfHX,베송상황 질 보리고 이벤트 자주 함👍,8,혜택(할인 및 쿠폰) > 이벤트,혜택(할인 및 쿠폰),이벤트,,,,MALE,50대 이상,지방
626,R_9KZNdCKDnV3RljC,불편했던 경험이 있어서 ,5,기타 > 이미지/느낌 부정적,기타,이미지/느낌 부정적,,,,FEMALE,10대,지방
627,R_95lEpCLMXkrkV5D,컨텐츠가 부족한듯 합니다 ,5,앱 사용 편리성 > 정보/컨텐츠,앱 사용 편리성,정보/컨텐츠,,,,MALE,50대 이상,수도권
628,R_9FR4mfX46KPkziF,"매번 배달시켜 먹을때마다 배민에서 정해놓은 시간에 음식을 받지못한적이 자주 있어서요
자꾸 시간이 뒤로 가서인지 음식은 식어서 오고
치킨은 박스가 흐물흐물 해서 옵니다
그런 이유입니다",5,도착 예정 시간에 배달 > 배달 시간 부정확,도착 예정 시간에 배달,배달 시간 부정확,,,,MALE,40대,수도권
629,R_9FR4mfX46KPkziF,"매번 배달시켜 먹을때마다 배민에서 정해놓은 시간에 음식을 받지못한적이 자주 있어서요
자꾸 시간이 뒤로 가서인지 음식은 식어서 오고
치킨은 박스가 흐물흐물 해서 옵니다
그런 이유입니다",5,포장/배달 상태 > 음식 품질,포장/배달 상태,음식 품질,,,,MALE,40대,수도권
630,R_9PJ4ykmwjvm8Tfj,타플랫폼이랑 비교가능,8,앱 사용 편리성 > 가격비교 편의성,앱 사용 편리성,가격비교 편의성,,,,MALE,30대,광역시
631,R_46o5NKFmEucRdid,통상적스로 사용하는 배달앱이라서요,8,기타 > 대중성/인지도,기타,대중성/인지도,,,,MALE,30대,지방
632,R_46o5NKFmEucRdid,통상적스로 사용하는 배달앱이라서요,8,기타 > 이용빈도 높음/익숙함,기타,이용빈도 높음/익숙함,,,,MALE,30대,지방
633,R_9v34c95MmvuTnIF,최고급 서비스,10,기타 > 서비스 품질,기타,서비스 품질,,,,MALE,30대,광역시
634,R_9M9WeHzInOeoi99,자주이용하겠습니다,10,기타 > 이용빈도 높음/익숙함,기타,이용빈도 높음/익숙함,,,,MALE,30대,광역시
635,R_4SJEYFpHXPUjG7m,바쁜 현대인이라면 배달은 필수,5,기타 > 배달 서비스,기타,배달 서비스,,,,FEMALE,50대 이상,광역시
636,R_9N2eHRWGnxvAgqH,배달어플중에는 최고라고 생각,8,기타 > 대중성/인지도,기타,대중성/인지도,,,,MALE,30대,지방
637,R_9Lb5zyNA9WUSuW5,"배달 수수료 및  타업체 에  비해 창의성 부족

타 업체  에선 어플 자체 스탬프 로  주문시  업체는 업체 대로  어플관리 하는업체 따로 누적 스탬프 적립해서 재구매 유도  가 없는게 아쉽고 카드 포인트
뿐 아니라  기타 구매자들이  다른 멤버쉽 포인트 를 연계해서 쓸수업는점이  아쉬움",6,배달팁 > 배달팁 높음,배달팁,배달팁 높음,,,,MALE,40대,지방
638,R_9Lb5zyNA9WUSuW5,"배달 수수료 및  타업체 에  비해 창의성 부족

타 업체  에선 어플 자체 스탬프 로  주문시  업체는 업체 대로  어플관리 하는업체 따로 누적 스탬프 적립해서 재구매 유도  가 없는게 아쉽고 카드 포인트
뿐 아니라  기타 구매자들이  다른 멤버쉽 포인트 를 연계해서 쓸수업는점이  아쉬움",6,혜택(할인 및 쿠폰) > 혜택 다양성,혜택(할인 및 쿠폰),혜택 다양성,,,,MALE,40대,지방
639,R_9Lb5zyNA9WUSuW5,"배달 수수료 및  타업체 에  비해 창의성 부족

타 업체  에선 어플 자체 스탬프 로  주문시  업체는 업체 대로  어플관리 하는업체 따로 누적 스탬프 적립해서 재구매 유도  가 없는게 아쉽고 카드 포인트
뿐 아니라  기타 구매자들이  다른 멤버쉽 포인트 를 연계해서 쓸수업는점이  아쉬움",6,앱 사용 편리성 > 간편결제 유도 불만,앱 사용 편리성,간편결제 유도 불만,,,,MALE,40대,지방
640,R_9R9nhwbNz6cUAvx,삶의질에 도움을 준건 인정하지만 음식 가격값이 미친거 같아서요 ,8,기타 > 배달 서비스,기타,배달 서비스,,,,MALE,30대,지방
641,R_9R9nhwbNz6cUAvx,삶의질에 도움을 준건 인정하지만 음식 가격값이 미친거 같아서요 ,8,메뉴 가격 > 높은 가격,메뉴 가격,높은 가격,,,,MALE,30대,지방
642,R_937dIB6QGmIt0AO,"비싼 수수료 외에는 서비스가 우수하여, 9점 드립니다.",9,기타 > 서비스 품질,기타,서비스 품질,,,,MALE,30대,수도권
643,R_4PoDjkD99cXQpyu,광고 너무 많아서 개암걸림 ,7,앱 사용 편리성 > 광고 노출,앱 사용 편리성,광고 노출,,,,MALE,30대,광역시
644,R_9KOsa3GDoE61eHn,"이미 사용중인 사람에게는 추천할 필요가 없고,
사용하지 않는 사람에게 적극적으로 추천하기에는 그 정도의 매력은 없는 것 같음",6,기타 > 기타,기타,기타,,,,MALE,30대,수도권
645,R_9LioGA2C7tA3Tcz,"많은 배달앱이 있지만, 가장 많이 이용하기도 하고 개인적으로도 가장 편리한 배달앱이라고 생각하기 때문이다.",10,기타 > 이용빈도 높음/익숙함,기타,이용빈도 높음/익숙함,,,,MALE,10대,광역시
646,R_9kmRJMpud81ue2Q,빨라서ㅎㅎ,10,기타 > 속도 빠름,기타,속도 빠름,,,,MALE,30대,광역시
647,R_9Pd6sFkvw9LcdfU,단점이 없어서,10,기타 > 기타,기타,기타,,,,FEMALE,30대,지방
648,R_4m6cUSddUsekhBn,간편하고폭넓은선택,10,기타 > 다양성,기타,다양성,,,,MALE,40대,지방
649,R_4kIRCUiKqbN2ncJ,입점매장이 많다,8,가게/메뉴 다양성 > 가게 많음,가게/메뉴 다양성,가게 많음,,,,FEMALE,40대,수도권
650,R_43qLVCS53GFrTLF,-1은 서비스개선,9,기타 > 서비스 품질,기타,서비스 품질,,,,FEMALE,40대,지방
651,R_92nQynHQt3nLPv1,배달료가 너무 비쌈,5,배달팁 > 배달팁 높음,배달팁,배달팁 높음,,,,FEMALE,50대 이상,광역시
652,R_91WTaVrFKDGGDDj,그냥그냥그냥,10,기타 > 기타,기타,기타,,,,MALE,20대,지방
653,R_4viAUH4LcKtXOJR,이벤트로 쿠폰도 많구 혜택많음 그리고 인지도,9,기타 > 대중성/인지도,기타,대중성/인지도,,,,FEMALE,50대 이상,수도권
654,R_97U33rd7kPh9Mk2,강력추천입니다,10,기타 > 기타,기타,기타,,,,MALE,40대,지방
655,R_9ztJlyoPG5uLJd9,다좋은데 평점이 안맞는 가게도 있는거같아요,6,가게를 믿고 주문 > 평점 신뢰도,가게를 믿고 주문,평점 신뢰도,,,,MALE,40대,수도권
656,R_9Os4Wjd4V12whgd,빠른배달및친절,6,없음 > 없음,없음,없음,,,,MALE,50대 이상,지방
657,R_9Os4Wjd4V12whgd,빠른배달및친절,6,기타 > 고객 서비스 응대,기타,고객 서비스 응대,,,,MALE,50대 이상,지방
658,R_9SGKiQo8jedWHFG,늘 편리하게 이용할 수 있습니다,10,기타 > 이용빈도 높음/익숙함,기타,이용빈도 높음/익숙함,,,,MALE,30대,지방
659,R_4qVzxDvdMnoacHD,음식 메뉴 쉽게 배달 시킬수있어서,10,기타 > 배달 서비스 특성,기타,배달 서비스 특성,,,,MALE,40대,수도권
660,R_4SDAt8J3hJRNB4e,"배송이 빨라요.
지정장소에 놓아주시고 사진찍어 보내주세요.
",10,기타 > 비대면 배달,기타,비대면 배달,,,,FEMALE,50대 이상,수도권
661,R_4QxZLiGlyq0PDym,친절하게 답변해주셔서 입니당,10,기타 > 고객 서비스 응대,기타,고객 서비스 응대,,,,FEMALE,10대,광역시
662,R_4XNOxpGaj3XMIdH,요즘배달민족모르면 샅바다,10,기타 > 대중성/인지도,기타,대중성/인지도,,,,FEMALE,30대,광역시
663,R_4PX6xoi4ctWFZ3H,조금 늦을때도있는데 나름 굿이에요,10,기타 > 만족,기타,만족,,,,MALE,40대,수도권
664,R_4OzB6qNWQbwGxfr,대중적으로 인기가 있는 가게지만 전혀 내 입맛에 맞지 않는 경우도 은근 꽤 되는 편이고 뭣보다 가게마다 서비스 상태(양호한 정도)가 차이가 있어서 배민 이용해도 그럭저럭 괜찮지만 그렇다고 무조건 배민만 이용할만큼의 큰 어드벤티지를 많이 못 느껴서,5,없음 > 없음,없음,없음,,,,FEMALE,40대,수도권
665,R_4OzB6qNWQbwGxfr,대중적으로 인기가 있는 가게지만 전혀 내 입맛에 맞지 않는 경우도 은근 꽤 되는 편이고 뭣보다 가게마다 서비스 상태(양호한 정도)가 차이가 있어서 배민 이용해도 그럭저럭 괜찮지만 그렇다고 무조건 배민만 이용할만큼의 큰 어드벤티지를 많이 못 느껴서,5,기타 > 서비스 품질,기타,서비스 품질,,,,FEMALE,40대,수도권
666,R_4OzB6qNWQbwGxfr,대중적으로 인기가 있는 가게지만 전혀 내 입맛에 맞지 않는 경우도 은근 꽤 되는 편이고 뭣보다 가게마다 서비스 상태(양호한 정도)가 차이가 있어서 배민 이용해도 그럭저럭 괜찮지만 그렇다고 무조건 배민만 이용할만큼의 큰 어드벤티지를 많이 못 느껴서,5,기타 > 차별성 부족/평범함,기타,차별성 부족/평범함,,,,FEMALE,40대,수도권
667,R_416dulDIHCdvd2a,주문 배달 이어지는 시스템이 편리하고 신속함,8,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,40대,수도권
668,R_416dulDIHCdvd2a,주문 배달 이어지는 시스템이 편리하고 신속함,8,배달속도 > 배달 속도 빠름,배달속도,배달 속도 빠름,,,,FEMALE,40대,수도권
669,R_4KNLBSAsGSFlctU,배달비나 배달시간에 편차가 너무 크다,5,도착 예정 시간에 배달 > 배달 시간 부정확,도착 예정 시간에 배달,배달 시간 부정확,,,,FEMALE,40대,수도권
670,R_4KNLBSAsGSFlctU,배달비나 배달시간에 편차가 너무 크다,5,배달팁 > 배달팁 높음,배달팁,배달팁 높음,,,,FEMALE,40대,수도권
671,R_4V3Gw3wsFY1KxCf,상세한설명,8,기타 > 정확함,기타,정확함,,,,MALE,40대,지방
672,R_4Fgmeqw7JPCk273,늦게라도 야식을 먹을수 있다는거 최고죠^^,10,기타 > 배달 운영 시간,기타,배달 운영 시간,,,,MALE,40대,수도권
673,R_4s0VguCWlqpeKfN,11111,10,없음 > 없음,없음,없음,,,,MALE,40대,수도권
674,R_4HUNpC4p1NyzJto,그래도배민이빨라요,9,기타 > 속도 빠름,기타,속도 빠름,,,,MALE,40대,지방
675,R_4nOAPjCTTYiOUmU,"수년간 잘쓰고있습니다
집에서도 지인집에서도 시골집에서도요^^
배달 품질 만족해요~",10,기타 > 이용빈도 높음/익숙함,기타,이용빈도 높음/익숙함,,,,MALE,40대,수도권
676,R_4haqip2Di0a1Us8,다양한 선택지,9,기타 > 다양성,기타,다양성,,,,FEMALE,40대,수도권
677,R_9JwtfmemX001egK,편하고 바로 받을수 있다는게 장점입니다,10,기타 > 속도 빠름,기타,속도 빠름,,,,FEMALE,40대,수도권
678,R_9MEWkwTahiB21Aa,쿠폰 좀 많이 줘라,0,혜택(할인 및 쿠폰) > 쿠폰,혜택(할인 및 쿠폰),쿠폰,,,,MALE,10대,지방
679,R_9JRT5G3l8t9Nkaw,사용이 편리함,8,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,40대,수도권
680,R_4OGTf3gqd0simWO,배달비가 비싸요,5,배달팁 > 배달팁 높음,배달팁,배달팁 높음,,,,MALE,30대,수도권
681,R_9rYhk7OI2HpOP2F,배달금액이 높고 판매자가 매장이 있는지 배달만 하는지 정보 찾기가 어렵고 위생상태 걱정 때문임,5,메뉴 가격 > 높은 가격,메뉴 가격,높은 가격,,,,FEMALE,40대,수도권
682,R_9rYhk7OI2HpOP2F,배달금액이 높고 판매자가 매장이 있는지 배달만 하는지 정보 찾기가 어렵고 위생상태 걱정 때문임,5,앱 사용 편리성 > 가게/메뉴 정보,앱 사용 편리성,가게/메뉴 정보,,,,FEMALE,40대,수도권
683,R_9rYhk7OI2HpOP2F,배달금액이 높고 판매자가 매장이 있는지 배달만 하는지 정보 찾기가 어렵고 위생상태 걱정 때문임,5,가게를 믿고 주문 > 위생,가게를 믿고 주문,위생,,,,FEMALE,40대,수도권
684,R_42VRtZoZablN8k9,"편하고 좋지만, 최소가격이 높아 주문을 못할때가 있다",7,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,40대,광역시
685,R_42VRtZoZablN8k9,"편하고 좋지만, 최소가격이 높아 주문을 못할때가 있다",7,최소주문금액 > 최소주문금액 높음,최소주문금액,최소주문금액 높음,,,,MALE,40대,광역시
