No,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_1,Q2,Q10,Q10_10_TEXT,Q11,Q11_10_TEXT,Q12,Q12_10_TEXT,Q60,Q60_6_TEXT,Q13,Q13_4_TEXT,Q14,Q14_5_TEXT,Q13.1,Q15,Q6,Q6_3_TEXT,memberNo,userId,Q_DataPolicyViolations,gender,age_group,rgn_nm,bmclub,is_mfo,order_rank,BAEMIN_ord_cnt,stod_ord_cnt,BAERA_ord_cnt,BAERA_ord_cnt.1,total_ord_cnt
262,45947.46821,45947.46932,0,,100,95,1,45947.46932,R_9rgDm4U0c9yv5Hb,,,,,,,anonymous,KO,1,10,쿠폰을 줘서 좋았어요,9,,,,,,,,,,5,쿠폰적용,,쿠폰적용으로 싸게 먹을수 있어서,"1,4",,1.80818E+11,,,FEMALE,40대,지방,구독,한그룻 주문경험X,1,0,4,0,1,5
263,45947.46875,45947.46943,0,,100,59,1,45947.46945,R_4Mcxhw8oooztpaU,,,,,,,anonymous,KO,1,10,배달빠르고 좋아요,7,,,,,,5,,,,,,,멤버십가입해서 배달료안붙어서요,"1,2",,2.0131E+11,,,FEMALE,40대,광역시,구독,한그룻 주문경험X,1,3,2,0,0,5
264,45947.46869,45947.46943,0,,100,64,1,45947.46945,R_46qStXwhbfuzgSl,,,,,,,anonymous,KO,1,8,편리하기도 하지만 픽업하는것도 가격이비싸져서,,,7,,,,1,,,,,,,메뉴 가격이 픽업일때도 비쌈,"2,4,5,6",,2.11209E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험O,1,2,2,0,0,4
265,45947.46557,45947.46944,0,,100,334,1,45947.46946,R_9VyWDYD7V78GXn3,,,,,,,anonymous,KO,1,8,"메뉴 선택의 직관성,리뷰 이벤트 등의 혜택 
그러나 본매장과 배민 어플의 메뉴 가격이 달라 아쉽습니다.",,,8,,,,,,2,,,,,"무조건 빨리 오는 것을 바라지 않고, 배달시키고 어느 정도 걸리는구나 가늠해서 다른 일을 볼 수 있어 좋습니다. 그런면에서 기사님 이동 내역도 실시간 확인되서 편리합니다.",1,,1.41022E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,0,1,0,0,1
266,45947.469,45947.46946,0,,100,39,1,45947.46947,R_9OdezM8tCaX3Vy2,,,,,,,anonymous,KO,1,5,독점시스템,,,,,9,,,,,,3,,,,1,,1.80505E+11,,,MALE,20대,수도권,구독,한그룻 주문경험O,1,0,7,0,0,7
267,45947.46868,45947.46951,0,,100,72,1,45947.46952,R_4X5Pgb4wmSlhg3f,,,,,,,anonymous,KO,1,5,수수료 관련 문제 및 사회적 브랜드 이미지,,,,,10,사회적 이미지,,,,,,,수수료 이슈,,"1,4,5",,2.00819E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,0,1,0,1,2
268,45947.46774,45947.46955,0,,100,156,1,45947.46956,R_4Qg2xk4hGqpW3OI,,,,,,,anonymous,KO,1,5,만나서 결제로 주문을 자주 이용하는데. 안되는곳이 많아서 불편해요,,,,,7,,3,,,,,,,배달팁이 사악해요,"1,2,4",,1.80508E+11,,,FEMALE,50대 이상,지방,구독,한그룻 주문경험X,1,5,4,0,0,9
269,45947.46784,45947.46957,0,,100,149,1,45947.46958,R_4K01VE9fDCM13NL,,,,,,,anonymous,KO,1,10,배달이빠르고음식이맛있어요,8,,,,,,,,2,,,,,빨리도착해서좋아요,1,,1.91114E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,5,0,0,0,5
270,45947.46869,45947.46962,0,,100,80,1,45947.46963,R_41WPPwBOLzIlBEV,,,,,,,anonymous,KO,1,10,제일 편리해요,8,,,,,,,,2,,,,,위치를 볼 수 있어서  좋아요,1,,1.81223E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험O,1,0,7,0,0,7
271,45947.46764,45947.4697,0,,100,178,1,45947.46971,R_4kLFhEtnmU6aVx3,,,,,,,anonymous,KO,1,10,주문이 간편해서,8,,,,,,,,3,,,,,요즘 기사나 SNS에서 배달 사고나 음식물 섭취하는 일부 배달원의 소식을 접하면서 배달에서 가장 중요하게 생각되는 부분이 신뢰성이라고 생각합니다.,1,,1.81028E+11,,,FEMALE,40대,지방,구독,한그룻 주문경험X,1,5,3,0,0,8
272,45947.46883,45947.46971,0,,100,75,1,45947.46972,R_91WTaVrFKDGGDDj,,,,,,,anonymous,KO,1,10,그냥그냥그냥,7,,,,,,5,,,,,,,저렴한 멤버십 요금으로 무료 배달,"1,2",,2.10429E+11,,,MALE,20대,지방,구독,한그룻 주문경험X,1,12,6,1,0,19
273,45947.46906,45947.46972,0,,100,57,1,45947.46973,R_9gGtWfIruRJvS1j,,,,,,,anonymous,KO,1,10,다양한이벤트 및 고객만족에 피드백이 빠른편,8,,,,,,,,2,,,,,도착이 늦으면 배송지연보상등 쿠폰증정,"1,2",,2.0052E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,0,0,1,0,1
274,45947.46925,45947.46972,0,,100,40,1,45947.46973,R_4QYQmd5i969HsVw,,,,,,,anonymous,KO,1,5,배달팁이 비싸요,,,,,7,,3,,,,,,,비싸요,"1,2,5",,1.90413E+11,,,FEMALE,30대,지방,미구독,한그룻 주문경험X,1,1,1,0,0,2
275,45947.46851,45947.46972,0,,100,105,1,45947.46974,R_4OACOcv9pjVQgBb,,,,,,,anonymous,KO,1,5,편의성 때문에,,,,,9,,,,,,1,,,다양하게 메뉴가 있음 좋겠어요.,"1,2",,1.50216E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,5,5,1,0,11
276,45947.46942,45947.46977,0,,100,30,1,45947.46978,R_9zeMF0X9UHXvHRT,,,,,,,anonymous,KO,1,8,편리합니다,,,8,,,,,,3,,,,,첫느낌이중요해쇼,"1,2,4",,1.80515E+11,,,MALE,40대,광역시,구독,한그룻 주문경험X,1,0,2,2,2,7
277,45947.46909,45947.46979,0,,100,60,1,45947.4698,R_4ZBylh7SfTUhuOm,,,,,,,anonymous,KO,1,7,배민클럽때문에,,,8,,,,,,2,,,,,배고플때시키니깐,5,,1.60113E+11,,,FEMALE,30대,지방,구독,한그룻 주문경험X,1,0,1,0,3,4
278,45947.46824,45947.46981,0,,100,135,1,45947.46982,R_42PywpHArjWDaMr,,,,,,,anonymous,KO,1,8,이용 편리,,,8,,,,,,3,,,,,이용 편리,1,,2.01111E+11,,,FEMALE,40대,광역시,미구독,한그룻 주문경험X,1,0,0,6,0,6
279,45947.46742,45947.46986,0,,100,210,1,45947.46987,R_4uybBKQZOckLcLQ,,,,,,,anonymous,KO,1,10,"편리하다,편의점,마트 배달이 가능하다, 쿠폰이많다,회원비가 상대적으로 저렴하다",9,,,,,,,,,,1,,,가게 다양성이 많았는데 예전보다는 줄어든 것 같아 아쉽다,"1,2",,1.71006E+11,,,MALE,40대,수도권,구독,한그룻 주문경험O,1,1,5,0,0,6
280,45947.45985,45947.46997,0,,100,874,1,45947.46998,R_9dAy5Zek5yVLBNF,,,,,,,anonymous,KO,1,3,"한집배달의 이점을 모르겠습니다. 그래서 가게배달을 이용하는데, 한집배달의 경우 라이더 배정이 자주 밀리고, 가게 측에는 고객의 정보 처리되는 과정을 모르는데 고객은 당연스레 가게에 컴플레인을 걸게되고, 가게 측은 그 이유를 죄송해하며 설명해야 되더군요. 배달의 민족 고객센터에 연락하니 라이더 배정이 안 되는데, 그로인한 시간이 얼마나 계속 늘어났는지도 모르구요. 결국 가게, 고객센터를 담당하는 사람들만 안좋은 소리를 듣게 되고, 고객은 고객대로 불편하게 되는 겁니다. 개선이 크게 필요할 듯 싶습니다. 듣기 좋고 보기 좋은 시스템과 현실은 차이가 있다는 것을 아셔야 합니다. 사람이 하는 일이라는 것을 생각해 주십시오.",,,,,8,,,,4,시스템,,,,,1,,2.01024E+11,,,FEMALE,20대,수도권,미구독,한그룻 주문경험X,1,4,2,0,0,6
281,45947.46876,45947.46997,0,,100,104,1,45947.46998,R_4HjAQo4zf2Q7jVd,,,,,,,anonymous,KO,1,6,보편적으로 많이쓰는 배달어플입니다,,,,,7,,5,,,,,,,할인혜택이 좀 있는거같아 선택했습니다,"1,2",,1.71106E+11,,,MALE,30대,광역시,구독,한그룻 주문경험O,1,5,26,3,1,35
282,45947.4685,45947.46998,0,,100,127,1,45947.46998,R_4oxqUfuNqXyOWD7,,,,,,,anonymous,KO,1,5,배달 가게 입점이 많지않아 선택폭이 적어서,,,,,9,,,,,,1,,,선태폭이 넓으면 그만큼 이용자가 늘듯,1,,2.20111E+11,,,FEMALE,50대 이상,지방,미구독,한그룻 주문경험X,1,8,7,1,0,16
283,45947.46918,45947.46998,0,,100,69,1,45947.46999,R_9xRLC6agh6sguhX,,,,,,,anonymous,KO,1,8,그냥 편리해서,,,9,,,,,,,,1,,,,"1,2",,2.31109E+11,,,FEMALE,10대,수도권,미구독,한그룻 주문경험X,1,0,2,0,0,2
284,45947.46784,45947.47002,0,,100,188,1,45947.47003,R_9vw66rgQ50SDfwJ,,,,,,,anonymous,KO,1,9,쉬운 주문과 할인,7,,,,,,4,,,,,,,저렴하게 이용할수 있으니,1,,2.00322E+11,,,MALE,40대,지방,구독,한그룻 주문경험X,1,0,1,0,0,1
285,45947.46789,45947.47002,0,,100,184,1,45947.47004,R_4i4BM4LdT6kz4cQ,,,,,,,anonymous,KO,1,10,"늦으면 늦는다고
배송이 어려우면 어렵다고 친절하게
설명도 해주고
할인 이벤트도 많아서 좋아요
최근에 처갓집 시켰는데
비와서 배차가 안돼서 못 먹었는데
연락도 주고 친절하더라고요
근데 한시간 넘게 기다린 보상으로
쿠폰 주신다고 했던거 같은데
혹시 보내셨나요? 안받은거 같아서요",7,,,,,,4,,,,,,,"쿠폰이 다양하게 발급되고
멤버십 혜택도 매우 만족합니다
사용할수있는 쿠폰을 선택할수있어요
배달팁도 절약되는걸로 알고있는데
만족합니다.",1,,1.80703E+11,,,MALE,30대,수도권,구독,한그룻 주문경험X,1,0,3,0,0,3
286,45947.46825,45947.47007,0,,100,157,1,45947.47008,R_9vr0TacMdSItTqh,,,,,,,anonymous,KO,1,5,"초기가입 이벤트가 옛날에비해 많이 안좋아져서
굳이 초대까진 하고 싶지 않음
가격이벤트도 다른 업체와 비슷하여
경쟁력을 잃음",,,,,7,,4,,,,,,,과거와 차이 많아요,"1,2,4",,1.90206E+11,,,FEMALE,20대,수도권,미구독,한그룻 주문경험X,1,0,3,0,1,4
287,45947.46815,45947.47008,0,,100,166,1,45947.47009,R_4zTKhtr0dio6ooz,,,,,,,anonymous,KO,1,6,일부 사장들의 불친절과 악덕행위 때문,,,,,10,일부 사장들의 불친절과 악덕행위 때문,,,,,,,본인이 잘못해놓고 논리적으로 말하니까 답은 못하고 댓글만 차단시킴,,"1,2",,1.90426E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험O,1,0,3,2,0,5
288,45947.46797,45947.47008,0,,100,182,1,45947.47009,R_99XoccJOYqRlljX,,,,,,,anonymous,KO,1,7,"엄청 좋은 어플도, 그렇다고 안좋은 어플도 아니라서",,,7,,,,2,,,,,,,최소주문금액 맞춰서 뭔가를 추가해야함,2,,2.11023E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,6,1,0,0,7
289,45947.46773,45947.47009,0,,100,204,1,45947.47011,R_9F3CjPKIY8fGZmm,,,,,,,anonymous,KO,1,3,"입점업체가 요기요보다 많으나 가격대가 비싸고 배달비도 비쌈 또 쿠폰할인등등이 적음
",,,,,7,,3,,,,,,,요기요가 더 싸서 메뉴도 같은메뉴데 배민이 더 비쌈,4,,2.00517E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,3,0,0,1,4
290,45947.46977,45947.47019,0,,100,35,1,45947.47019,R_4m7BXXP8nWakDvd,,,,,,,anonymous,KO,1,10,쿠폰 자주줘서 좋아요,7,,,,,,4,,,,,,,쿠폰,2,,1.90809E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,0,1,0,0,1
291,45947.46966,45947.4702,0,,100,46,1,45947.47021,R_90YzbwReVcmYX5L,,,,,,,anonymous,KO,1,9,주문이 편리하고 배달이 빠르고 신속해요,8,,,,,,,,2,,,,,도착 시간이 거의 딱 맞아요,"1,2,4",,1.71028E+11,,,FEMALE,30대,지방,구독,한그룻 주문경험X,1,0,4,0,0,4
292,45947.46815,45947.47024,0,,100,180,1,45947.47025,R_4lu7k8m0kVfVmJr,,,,,,,anonymous,KO,1,2,"배달비가 너무 비싸다고 생각해요
물론 인건비 생각안할수 없지만 이건 너무 심하다 생각합니다
시간도 오래걸리고 한사람이 몇군데 한번에 배달하다보니 이중으로 배달료 받는거잔아요 이건 정말 아니죠",,,,,7,,3,,,,,,,,1,,2.10912E+11,,,MALE,50대 이상,지방,미구독,한그룻 주문경험O,1,6,4,3,1,14
293,45947.46956,45947.47025,0,,100,59,1,45947.47026,R_41CIOfhXC4txLmV,,,,,,,anonymous,KO,1,1,기본이 배차지연,,,,,8,,,,1,,,,,배차지연 진짜 열받음,"1,2,5",,2.00807E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,0,4,0,0,4
294,45947.46694,45947.47031,0,,100,291,1,45947.47032,R_9Aa26v9GE9ukrND,,,,,,,anonymous,KO,1,5,"매장에서 먹는것이 더 낳다ㆍ
나 건강상 매장에 못가니깐 시켜먹음",,,,,7,,4,,,,,,,할인쿠폰이 더  많았음,"1,4",,2.30207E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,0,1,0,0,1
295,45947.46913,45947.47036,0,,100,106,1,45947.47037,R_92ojwR0vzpj9HIK,,,,,,,anonymous,KO,1,10,다사보다 직관적이고 쿠폰등 이용하기 편합니다~~~~,7,,,,,,4,,,,,,,,"1,2,4",,2.11002E+11,,,MALE,50대 이상,지방,구독,한그룻 주문경험O,1,0,9,0,0,9
296,45947.4694,45947.47039,0,,100,86,1,45947.47041,R_4s58ygIhdrwaC2k,,,,,,,anonymous,KO,1,9,자주 이용하고 찜으로 단골을 모아서 볼수 있어서 좋아요 오픈이나 마감시간이 표시되서 그것도 좋고 영업하는지 확인할때도 좋아요,9,,,,,,,,,,4,,,동일한 서비스,1,,2.00907E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,0,6,1,0,7
297,45947.46911,45947.47041,0,,100,111,1,45947.47041,R_4pJXm9VD8lXIXV3,,,,,,,anonymous,KO,1,10,배달도빨라요 ,7,,,,,,4,,,,,,,,1,,2.40217E+11,,,MALE,40대,수도권,구독,한그룻 주문경험O,1,0,12,1,0,13
298,45947.46958,45947.47042,0,,100,71,1,45947.47042,R_91sdePWOuJAfd80,,,,,,,anonymous,KO,1,1,배달팁이너무비쌈,,,,,7,,3,,,,,,,기본적으로 너무 비싸다.,"1,2",,1.80926E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,0,2,0,0,2
299,45947.46815,45947.47043,0,,100,197,1,45947.47044,R_9QcEkbsKbNDTuDL,,,,,,,anonymous,KO,1,9,배달도 예상시간보다 빨랐고 요청사항도 잘들어주고 배송비무료로 주문해서인지 할인받은거 같아서 만족했습니다.,7,,,,,,6,무료배송쿠폰,,,,,,배달비 때문에 망설여지는데 무료배송쿠폰? 덕에 큰고민하지않고 주문하였음,"1,4,5",,2.10604E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,1,0,0,0,1
300,45947.46948,45947.47045,0,,100,84,1,45947.47047,R_4iiCfpd6fEOHVO9,,,,,,,anonymous,KO,1,5,타배달앱에비해 배달팁이 비싸고 할인쿠폰이 적음,,,,,7,,4,,,,,,,할인쿠폰 주는게 적음,"1,4,5",,1.80817E+11,,,FEMALE,30대,광역시,미구독,한그룻 주문경험X,1,0,5,0,0,5
301,45947.46976,45947.47052,0,,100,65,1,45947.47053,R_42ihiobsjn8OF65,,,,,,,anonymous,KO,1,10,합리적인 정책,7,,,,,,5,,,,,,,여러가지 할인쿠폰 ,1,,2.40223E+11,,,FEMALE,50대 이상,지방,구독,한그룻 주문경험X,1,0,2,0,3,5
302,45947.46921,45947.47052,0,,100,113,1,45947.47053,R_9Gs2Et7lBWBWv3q,,,,,,,anonymous,KO,1,5,왠만한 메뉴를 편리하게 다 주문할 수 있어서 ,,,,,7,,4,,,,,,,이벤트 혜택을 더 자주 행사했으면 좋겠어서요,"1,2,4",,1.4113E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험O,1,1,11,1,2,15
303,45947.46882,45947.47053,0,,100,147,1,45947.47054,R_4jkoz08uklWfT65,,,,,,,anonymous,KO,1,5,배민클럽이용자엿는데 배달이말도안되게느리거나 이상한경유를한다거나 음식훼손되서온적이많았음. 가게탓이아닌배달때문ㅇㅔ훼손되는것들이너무많고 배달시복도에서큰소리로저나하는ㄱ경우많앗음,,,,,10,첫번째세번째선택,,,,,,,말그대로,,"1,2",,1.60419E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,0,1,0,0,1
304,45947.46995,45947.47053,0,,100,50,1,45947.47055,R_4Lb7pGqED7ghdzO,,,,,,,anonymous,KO,1,5,좋은 점 없음,,,,,7,,4,,,,,,,.,"1,2",,1.80117E+11,,,FEMALE,20대,광역시,구독,한그룻 주문경험X,1,1,13,0,4,18
305,45947.46851,45947.47056,0,,100,176,1,45947.47056,R_432ZgQTuU3EOXNw,,,,,,,anonymous,KO,1,1,양쪽에서 다 돈받는 구조가 마음에 안든다,,,,,10,양쪽에서 다 돈을 받는 구조가 마음에 안든다,,,,,,,양쪽에서 다 돈받는 구조가 마음에 안든다,,"1,5,6",,2.40228E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,0,2,0,0,2
306,45947.47023,45947.4706,0,,100,32,1,45947.47061,R_45Fuk3Mrf21JSyN,,,,,,,anonymous,KO,1,5,.ㅡ...,,,,,7,,2,,,,,,,배달팁도 짜증남,"1,2,4,5",,1.70824E+11,,,FEMALE,30대,광역시,미구독,한그룻 주문경험X,1,0,1,0,0,1
307,45947.46413,45947.47063,0,,100,560,1,45947.47063,R_4jN2DbKSew1fbu9,,,,,,,anonymous,KO,1,6,"음식에 문제가 발생할 시, 상담원의 노력과 대처가 타플랫폼에 비해 매우 좋았습니다. 또한 배달비가 낮아서 부담없이 주문할 수 있다는 점도 좋았습니다.
다만 요즘 배달 소요시간이 자주 늘어나고, 기사님이 잡히지 않아서 음식을 받을 수 없는 등 배달과 관련된 문제를 자주 접하고 있습니다. 이는 배달 플랫폼에서의 가장 큰 문제라고 생각하기에 좋은 점수를 드리기 어려웠습니다.",,,,,8,,,,2,,,,,"요즘 처음으로 띄워주는 도착예정시간을 지킨 적이 한번도 없었던 것 같아요. 적게는 10분에서 많게는 1시간까지 .. 최근에 처음으로 배달로 인한 주문취소도 해봤네요. 위치정보가 나타나지 않아 가게배달을 잘 사용하지 않았는데, 도착예정시간이 뒤죽박죽인 배민배달 덕에 요즘은 가게배달을 선호하고 있습니다. ","1,2",,2.00328E+11,,,FEMALE,20대,수도권,미구독,한그룻 주문경험X,1,1,5,0,0,6
308,45947.4703,45947.47071,0,,100,34,1,45947.47072,R_4XHb9rgffRfhGwx,,,,,,,anonymous,KO,1,5,ㅡㅡㅡㅡㅡㅡㅡ,,,,,8,,,,2,,,,,ㅡㅡㅡㅡㅡ,1,,2.1022E+11,,,MALE,20대,광역시,미구독,한그룻 주문경험X,1,0,0,3,0,3
309,45947.46758,45947.47073,0,,100,271,1,45947.47073,R_9ms0uLGcxmh7gDS,,,,,,,anonymous,KO,1,9,"배달옵션이 세분화되어있고
이벤트도 많이해서조아요",7,,,,,,4,,,,,,,"무료배달이나 쿠폰할인으로 픽업가지않고
비용절약으로 편하게 먹을수있어서",1,,1.90512E+11,,,FEMALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,0,1,0,1,2
310,45947.47021,45947.47074,0,,100,46,1,45947.47075,R_4JgEgaTALZ8G18t,,,,,,,anonymous,KO,1,9,배민이 항상 빠르고 좋아요,9,,,,,,,,,,2,,,트렌디함으로 새로운 음식이 항상 생겨요,1,,1.91117E+11,,,FEMALE,30대,광역시,미구독,한그룻 주문경험X,1,0,1,0,3,4
311,45947.47023,45947.47078,0,,100,46,1,45947.47078,R_4ifbf5uLieSLC6B,,,,,,,anonymous,KO,1,10,주문이 간편하고 메뉴별 검색이 쉬움,7,,,,,,4,,,,,,,직접 사먹는것보다 저렴함,"1,2",,2.00704E+11,,,FEMALE,30대,수도권,구독,한그룻 주문경험X,1,0,3,0,2,5
312,45947.46961,45947.47078,0,,100,100,1,45947.47078,R_9IjZ6Oq4vCuVqBr,,,,,,,anonymous,KO,1,10,별다른이유없음,9,,,,,,,,,,3,,,쿠팡은 시킬수있는가게가 적다,"1,2",,1.81226E+11,,,MALE,30대,지방,미구독,한그룻 주문경험X,1,14,6,0,0,20
313,45947.46894,45947.47079,0,,100,160,1,45947.4708,R_4zP1eK36wFlMq1X,,,,,,,anonymous,KO,1,3,지역 소상공인들의 수수료율이 높다는 얘기가 들려서,,,,,7,,3,,,,,,,"배달비가 조금더 저렴해졌으면한다
추가거리 비용도 무시 못함","1,2,5",,1.81209E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,1,1,0,0,2
314,45947.46975,45947.4708,0,,100,91,1,45947.47081,R_4aFFczs4JbOWmnl,,,,,,,anonymous,KO,1,7,"다양한 메뉴,신속배달",,,7,,,,3,,,,,,,배달료가 더 저렴했으면 좋겠습니다.,"1,2",,1.50128E+11,,,FEMALE,50대 이상,광역시,미구독,한그룻 주문경험X,1,0,1,0,0,1
315,45947.47044,45947.47084,0,,100,35,1,45947.47086,R_98Gpe8cXWIKLcp1,,,,,,,anonymous,KO,1,8,편하게사용가능,,,9,,,,,,,,4,,,믿음,"1,2",,1.70311E+11,,,FEMALE,20대,광역시,미구독,한그룻 주문경험O,1,0,5,0,0,5
316,45947.47045,45947.47087,0,,100,35,1,45947.47087,R_4UCJw9iRZwAJ3Nf,,,,,,,anonymous,KO,1,10,편리하고 가성비 좋음,9,,,,,,,,,,4,,,,1,,1.91028E+11,,,MALE,20대,광역시,구독,한그룻 주문경험X,1,2,5,0,0,7
317,45947.47017,45947.47087,0,,100,60,1,45947.47088,R_46l2i0t2c2kQ5G3,,,,,,,anonymous,KO,1,10,간편하긴 때문에,8,,,,,,,,1,,,,,배달속도가 빠르고 안전하게 오기 때문에,"1,2",,2.00303E+11,,,FEMALE,20대,수도권,구독,한그룻 주문경험O,1,2,6,0,0,8
318,45947.46853,45947.47093,0,,100,206,1,45947.47093,R_9rH8QIos86xso3F,,,,,,,anonymous,KO,1,0,배달비를 내리는척하며 뒤로는 음식값을 올리고 수수료를 많이받아 대한민국의 모든 외식비를 올려놓았다. 너희는 망해야만 하는 쓰레기 기업이다.,,,,,7,,3,,,,,,,이미 앞에서 말하였다. 너희는 소상공인을 죽이는 쓰레기 기업이다.,"1,2,4,5",,1.90813E+11,,,MALE,40대,수도권,미구독,한그룻 주문경험X,1,0,1,1,0,2
319,45947.47047,45947.471,0,,100,44,1,45947.47101,R_4NKeICfzrtT2yMw,,,,,,,anonymous,KO,1,10,제일 많이 입점해있는듯,9,,,,,,,,,,4,,,오랫동안 써와서 믿음이 감,"1,2",,1.90918E+11,,,FEMALE,20대,광역시,미구독,한그룻 주문경험O,1,2,3,0,0,5
320,45947.46762,45947.47103,0,,100,295,1,45947.47104,R_9qHxRM8g6imu96h,,,,,,,anonymous,KO,1,1,솔직히 요즘 쿠팡이츠가 우세임 배달비개비싸고 수수료 오지잖아요 이거 설문도 그렇게 느끼니까 하는거아니야?,,,,,7,,3,,,,,,,배민클럽아니면 기본으로 배달비가 있다는거,2,,2.10111E+11,,,FEMALE,10대,수도권,미구독,한그룻 주문경험O,1,0,6,0,0,6
321,45947.47057,45947.4712,0,,100,54,1,45947.47121,R_4qaoZ6YpdtgrxJH,,,,,,,anonymous,KO,1,7,매장 배달가 차이,,,7,,,,5,,,,,,,멤버십으로 정기적인 할인을 보장받는게 이상적,"1,2",,1.80225E+11,,,MALE,30대,광역시,구독,한그룻 주문경험X,1,0,2,0,0,2
322,45947.46929,45947.4712,0,,100,164,1,45947.47122,R_9rJGOuaz34gKine,,,,,,,anonymous,KO,1,10,식당이 제일 많음,9,,,,,,,,,,3,,,,"1,3",버거킹,1.71103E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험O,1,0,2,0,2,4
323,45947.46975,45947.47123,0,,100,128,1,45947.47123,R_4PNxwhJQ1mCCFRL,,,,,,,anonymous,KO,1,3,"수수료가 높다는 소문. 악덕기업같은 이미지. 같은 가격이면 다른곳에서 주문하려고 하는 경향이 있음. 
다른 앱에 비해 비쌈. ",,,,,7,,4,,,,,,,다른 곳이랑 비교해서 주문을 자주 하는 편인데 이상하게 항상 배민이 제일 비쌌음. ,"1,2,4,5",,2.00904E+11,,,FEMALE,40대,광역시,구독,한그룻 주문경험O,1,0,7,0,0,7
324,45947.4702,45947.47125,0,,100,91,1,45947.47126,R_9kLi15xHJVYp1ZL,,,,,,,anonymous,KO,1,4,현장과 다른 음식가격,,,,,7,,4,,,,,,,할인이 많이되면 추천 안해도 쓰겠죠~,"1,5",,2.00404E+11,,,FEMALE,40대,지방,구독,한그룻 주문경험X,1,0,2,0,1,3
325,45947.46972,45947.47127,0,,100,133,1,45947.47128,R_4eXobtPZzrBdL8m,,,,,,,anonymous,KO,1,5,편리하고 필요성을 느낌,,,,,7,,4,,,,,,,전메뉴 쿠폰이 절실함,"1,4,5",,1.91125E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,4,6,0,1,11
